uri,title,author,avail_date,digi_pub_date,citation_date,description,pages,language,publisher,rights,classification,keywords,keywords,en_title
http://dli.ernet.in/kanaja/handle/2015/554082,ಗೌರ್ಮೆಂಟ್  ಬ್ರಾಹ್ಮಣ,ಅರವಿಂದ ಮಾಲಗತ್ತಿ,2017-02-16T11:24:03Z,01-02-2017,01/01/1994,ನಾನು ಮೊದಲೇ ಸ್ಪಷ್ಟ ಮಾಡಬಯಸುವ ವಿಷಯವೆಂದರೆ ನನ್ನ ಆತ್ಮ ಕಥೆಯ ಕೆಲವು ಪುಟಗಳನ್ನು ನಿಮ್ಮ ಮುಂದಿಟ್ಟು ನಾನೊಬ್ಬ ಮಹಾತ್ಮ ಎಂದು ಕರೆಯಿಸಿಕೊಳ್ಳುವ ಭ್ರಮೆ ನನಗಿಲ್ಲ. ನಾನೊಬ್ಬ ಸಾಮಾನ್ಯ ಮನುಷ್ಯ.,78,ಕನ್ನಡ,ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,ಕರ್ನಾಟಕ ಸರ್ಕಾರ,ಆತ್ಮ ಕಥನ,ಗೌರ್ಮೆಂಟ್  ಬ್ರಾಹ್ಮಣ,ಅರವಿಂದ ಮಾಲಗತ್ತಿ ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ ಕರ್ನಾಟಕ ಸರ್ಕಾರ,Government Brahmana
http://dli.ernet.in/kanaja/handle/2015/554083,ಪರಂಪರೆ ಮತ್ತು ಕುವೆಂಪು,ಸುಜನಾ,2017-02-16T11:24:03Z,01-02-2017,24/01/2011,"ಸಂಪ್ರದಾಯ-ಪರಂಪರೆ ಎಂಬ ಪದಗಳನ್ನು ಸಾಮಾನ್ಯವಾಗಿ&zwj; ಪರ್ಯಾಯಾರ್ಥಕಗಳಾಗಿ ಬಳಸುವ ವಾಡಿಕೆ ಇದೆ. ಆ ಪದಗಳಿಗೆ ವಿಭಿನ್ನಾರ್ಥಕ ಶಕ್ತಿ ಇದೆಯೊ ಇಲ್ಲವೊ ಹೇಗಾದರೂ ಇರಲಿ, ಅಗತ್ಯ ಕಾರಣದಿಂದಲಾದರೂ ನಾವಿಲ್ಲಿ ಅವುಗಳನ್ನು ಎರಡು ಬೇರೆಯ-ವಿಶಿಷ್ಟ ಅರ್ಥವುಳ್ಳ ಮಾತುಗಳೆಂದೆ ಬಗೆಯುವುದು ಲೇಸು.",158,ಕನ್ನಡ,ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,ಕರ್ನಾಟಕ ಸರ್ಕಾರ,ವಿಮರ್ಶಾ ಪ್ರಬಂಧ,ಕುವೆಂಪು ಮತ್ತು ಪರಂಪರೆ,ಸುಜನಾ ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ ಕರ್ನಾಟಕ ಸರ್ಕಾರ,Parampare mattu Kuvempu
http://dli.ernet.in/kanaja/handle/2015/554085,ಆಯ್ದ ವಿಮರ್ಶಾ ಲೇಖನಗಳು,ರಾಜೇಂದ್ರ ಚೆನ್ನಿ,2017-02-16T11:24:03Z,01-02-2017,24/01/2011,ವಡ್ಡಾರಾಧನೆಯನ್ನು ಕುರಿತ ನನ್ನ ಮಾತುಗಳಿಗೆ ಹಿನ್ನೆಲೆಯಾಗಿ ಒಂದು ಸಾಮಾನ್ಯ ಪ್ರಮೇಯವಿದೆ. ಅದರ ಸ್ವರೂಪವನ್ನು ಮೊದಲಿಗೇ ನಾನು ಹೇಳಿಬಿಡುತ್ತೇನೆ.,295,ಕನ್ನಡ,ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,ಕರ್ನಾಟಕ ಸರ್ಕಾರ,ವಿಮರ್ಶಾ ಲೇಖನ,ಆಯ್ದ ವಿಮರ್ಶಾ ಲೇಖನಗಳು,ರಾಜೇಂದ್ರ ಚೆನ್ನಿ ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ ಕರ್ನಾಟಕ ಸರ್ಕಾರ,Ayada Vimarsha Lekhanagalu
http://dli.ernet.in/kanaja/handle/2015/554086,ರಾಷ್ಟ್ರಕವಿ ಜಿ.ಎಸ್ .ಶಿವರುದ್ರಪ್ಪ ಸಂಚಯ,ಡಾ.ಪ್ರಧಾನ್  ಗುರುದತ್ತ,2017-02-16T11:24:04Z,24-01-2017,10/10/2012,Description about Book.,476,ಕನ್ನಡ,ರಿಜಿಸ್ಟ್ರಾರ್  ಕುವೆಂಪು ಭಾಷಾ ಭಾರತಿ ಪ್ರಾಧಿಕಾರ,ಕುವೆಂಪು ಭಾಷಾ ಭಾರತಿ ಪ್ರಾಧಿಕಾರ,ಸಂಚಯ,ರಾಷ್ಟ್ರಕವಿ ಜಿ.ಎಸ್ .ಶಿವರುದ್ರಪ್ಪ ಸಂಚಯ,ಡಾ.ಪ್ರಧಾನ್  ಗುರುದತ್ತ ರಿಜಿಸ್ಟ್ರಾರ್  ಕುವೆಂಪು ಭಾಷಾ ಭಾರತಿ ಪ್ರಾಧಿಕಾರ,Rastrakavi G.S.Shivarudrappa Sanchaya
http://dli.ernet.in/kanaja/handle/2015/554087,ಕನಕ ಸಾಹಿತ್ಯ ದರ್ಶನ ಸಂಪುಟ-೪ ಕನಕದಾಸರ ಕೀರ್ತನೆಗಳು ಮತ್ತು ಮುಂಡಿಗೆಗಳು,ಪ್ರೊ.ಸುಧಾಕರ,2017-02-16T11:24:13Z,24-01-2017,01/06/1999,ಕನ್ನಡ ಸಾಹಿತ್ಯ ಚರಿತ್ರೆಯಲ್ಲಿ ಹನ್ನೆರಡನೆಯ ಶತಮಾನದ ವಚನ ಸಾಹಿತ್ಯ ಹಾಗೂ ಹದಿನಾರನೆಯ ಶತಮಾನದ ಹರಿದಾಸ ಸಾಹಿತ್ಯ ಹೆಚ್ಚು ಜನಸಂಮುಖವಾದಂಥವು,431,ಕನ್ನಡ,ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,ಕರ್ನಾಟಕ ಸರ್ಕಾರ,ಆಧ್ಯಾತ್ಮಿಕ,ಕನಕ ಸಾಹಿತ್ಯ ದರ್ಶನ ಸಂಪುಟ-೪ ಕನಕದಾಸರ ಕೀರ್ತನೆಗಳು ಮತ್ತು ಮುಂಡಿಗೆಗಳು,ಪ್ರೊ.ಸುಧಾಕರ ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,Kanaka sahitya darshana samputa-4 Kanakadasara keerthanegalu and mundigegalu
http://dli.ernet.in/kanaja/handle/2015/554088,ಡಾ.ಬಾಬಾ ಸಾಹೇಬ್  ಅಂಬೇಡ್ಕರ್  ಅವರ ಸಮಗ್ರ ಬರೆಹಗಳು ಮತ್ತು ಭಾಷಣಗಳು ಸಂಪುಟ-2,ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,2017-02-16T11:24:16Z,24-01-2017,05/06/2015,"ಡಾ.ಬಿ.ಆರ್ .ಅಂಬೇಡ್ಕರ್ : ಮಾನ್ಯ ಅಧ್ಯಕ್ಷರೇ, ಆಯವ್ಯಯ ಪತ್ರದ ಮೇಲಿನ ಚರ್ಚೆಯು ಸಾಕಷ್ಟು ಕಾಲದವರೆಗೆ ನಡೆದಿದೆ ಮತ್ತು ಹೇಳಬೇಕಾಗಿದ್ದ ಎಲ್ಲವನ್ನೂ ಹೇಳಲಾಗಿದೆ ಎಂದು ನನಗೆ ಅನ್ನಿಸುತ್ತದೆ.ಕಾರಣ ನನ್ನಂಥ ಹೊಸ ಸದಸ್ಯರು ಸುಮ್ಮನಿದ್ದಿದ್ದರೆ ಚೆನ್ನಾಗಿರುತ್ತಿತ್ತು",1080,ಕನ್ನಡ,ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,ಕರ್ನಾಟಕ ಸರ್ಕಾರ,ವಿಚಾರ ಸಾಹಿತ್ಯ,ಡಾ.ಬಾಬಾ ಸಾಹೇಬ್  ಅಂಬೇಡ್ಕರ್  ಅವರ ಸಮಗ್ರ ಬರೆಹಗಳು ಮತ್ತು ಭಾಷಣಗಳು ಸಂಪುಟ-೨,ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,Dr.Baba Saheeb Ambedkar avara samagra barehagalu and bashanagalu Samputa-2
http://dli.ernet.in/kanaja/handle/2015/554089,ಡಾ.ಬಾಬಾ ಸಾಹೇಬ್  ಅಂಬೇಡ್ಕರ್  ಅವರ ಸಮಗ್ರ ಬರೆಹಗಳು ಮತ್ತು ಭಾಷಣಗಳು ಸಂಪುಟ-3,ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,2017-02-16T11:24:22Z,24-01-2017,05/06/2015,ಹಿಂದೂ ಧರ್ಮದ ತತ್ತ್ವಜ್ಞಾನವೆಂದರೇನು? ತರ್ಕದ ಕ್ರಮವನ್ನನುಸರಿಸಿಯೇ ಈ ಪ್ರಶ್ನೆ ಹುಟ್ಟುತ್ತದೆ. ತರ್ಕದ ಕ್ರಮವನ್ನು ಬಿಟ್ಟರೂ ಅದರ ಪ್ರಾಮುಖ್ಯತೆ ಎಷ್ಟಿದೆಯೆಂದರೆ ಅದನ್ನು ಪರಿಗಣಿಸದೆ ಬಿಟ್ಟುಬಿಡುವಂತಿಲ್ಲ,837,ಕನ್ನಡ,ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,ಕರ್ನಾಟಕ ಸರ್ಕಾರ,ವಿಚಾರ ಸಾಹಿತ್ಯ,ಡಾ.ಬಾಬಾ ಸಾಹೇಬ್  ಅಂಬೇಡ್ಕರ್  ಅವರ ಸಮಗ್ರ ಬರೆಹಗಳು ಮತ್ತು ಭಾಷಣಗಳು ಸಂಪುಟ-೩,ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,Dr.Baba Saheeb Ambedkar avara samagra barehagalu and bashanagalu samputa-3
http://dli.ernet.in/kanaja/handle/2015/554090,ಕರ್ನಾಟಕ ಪರಂಪರೆ ಸಂಪುಟ-೧,ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,2017-02-16T11:24:28Z,24-01-2017,07/10/1970,"ಯಾವುದೇ ಅಧ್ಯಯನಕ್ಕೂ ನಾವು ಮೊದಲು ಈ ಬದಲಾವಣೆಗಳನ್ನುಂಟು ಮಾಡುವ ಭೂವ್ಯಾಪಾರ ಕತೃಗಳ ಉತ್ಪತ್ತಿ, ಸ್ವಭಾವ ಮತ್ತು ಪ್ರಮಾಣಗಳ ಕೆಲವು ವಿಚಾರಗಳನ್ನೂ ಅದರೊಂದಿಗೆ ಈ ಕತೃಗಳು ನಡೆಸುತ್ತಿರುವ ಕಾರ್ಯಗತಿಯ ಕಾಲಾವಧಿಯ ನಿರ್ಧಿಷ್ಟ ಭಾವನೆಯನ್ನೂ ತಿಳಿದಿರಬೇಕೆಂಬುದು ಸ್ಪಷ್ಟವಾಗುತ್ತದೆ",662,ಕನ್ನಡ,ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,ಕಲೆ ಮತ್ತು ಸಾಹಿತ್ಯ,ಕರ್ನಾಟಕ ಪರಂಪರೆ ಸಂಪುಟ-೧,ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,Karnataka Parampare Volume-1
http://dli.ernet.in/kanaja/handle/2015/554091,ಕಾಸರಗೋಡಿನ ಕನ್ನಡ ಹೋರಾಟ,ಡಾ.ಸದಾನಂದ ಪೆರ್ಲ,2017-02-16T11:35:00Z,14-02-2017,01/01/2011,"ಸ್ವಾತಂತ್ರದ ಹೋರಾಟದಂತೆ ಕನ್ನಡದ ವಿಲೀನೀಕರಣ ಹೋರಾಟಕ್ಕೆ ಈಗ 54 ವರ್ಷಗಳಾಗಿವೆ. ಕರ್ನಾಟಕವು ಏಕೀಕರಣದ ಸುವರ್ಣ ಸಂಭ್ರಮವನ್ನು ಆಚರಿಸಿಕೊಂಡರೆ, ಕಾಸರಗೋಡಿನ ಕನ್ನಡಿಗರು ಕರಿನೆರಳಿನಲ್ಲಿ ತಮ್ಮ ಸಾಮಾಜಿಕ, ಶೈಕ್ಷಣಿಕ, ಸಾಂಸ್ಕೃತಿಕ ಬದುಕನ್ನು ಕಟ್ಟಿಕೊಳ್ಳಬೇಕಾದ ಕಷ್ಟಕರ ಸನ್ನಿವೇಶವಿದೆ.",152,ಕನ್ನಡ,ಕನ್ನಡ ಪುಸ್ತಕ ಪ್ರಾಧಿಕಾರ,ಕನ್ನಡ ಪುಸ್ತಕ ಪ್ರಾಧಿಕಾರ,ಕನ್ನಡ ಚಳುವಳಿ,ಕಾಸರಗೋಡಿನ ಕನ್ನಡ ಹೋರಾಟ,ಡಾ.ಸದಾನಂದ ಪೆರ್ಲ ಕನ್ನಡ ಪುಸ್ತಕ ಪ್ರಾಧಿಕಾರ,Kasaragodina Kannada Horata
http://dli.ernet.in/kanaja/handle/2015/554092,ಲೈಂಗಿಕತೆ ಮತ್ತು ಆಯುರ್ವೇದ,ಡಾ.ವಸುಂಧರಾ ಭೂಪತಿ,2017-02-16T11:35:01Z,14-02-2017,01/01/2012,ವೃಷ ಚಿಕಿತ್ಸೆಯನ್ನು ವಾಜೀಕರಣ ಎಂದು ಕರೆಯುತ್ತಾರೆ. ವಾಜಿ ಎಂದರೆ ಕುದುರೆ. ಪುರುಷನನ್ನು ಕುದುರೆಯಂತೆ ಶಕ್ತಿಯುಳ್ಳವನನ್ನಾಗಿ ಮಾಡುವುದೇ ವಾಜೀಕರಣ.,111,ಕನ್ನಡ,ಕನ್ನಡ ಪುಸ್ತಕ ಪ್ರಾಧಿಕಾರ,ಕನ್ನಡ ಪುಸ್ತಕ ಪ್ರಾಧಿಕಾರ,ವೈದ್ಯ ಸಾಹಿತ್ಯ,ಲೈಂಗಿಕತೆ ಮತ್ತು ಆಯುರ್ವೇದ,ಡಾ.ವಸುಂಧರಾ ಭೂಪತಿ ಕನ್ನಡ ಪುಸ್ತಕ ಪ್ರಾಧಿಕಾರ,Lingikate mattu Aurveda
http://dli.ernet.in/kanaja/handle/2015/554093,ಮೈಸೂರು ಚಾಮುಂಡೇಶ್ವರಿ ದೇವಸ್ಥಾನ,ಕನ್ನಡ ಪುಸ್ತಕ ಪ್ರಾಧಿಕಾರ,2017-02-16T11:35:01Z,14-02-2017,20/02/2001,ಚಾಮುಂಡೇಶ್ವರಿ ದೇವಾಲಯವು ಮೈಸೂರು ನಗರದ ಚಾಮುಂಡಿ ಬೆಟ್ಟದ ನೆತ್ತಿಯ ಮೇಲೆ ಸ್ಥಾಪಿತವಾಗಿದೆ. ಚಾಮುಂಡಿ ಬೆಟ್ಟದ ಅಡಿಯಲ್ಲಿರುವ ಮೈಸೂರು ನಗರ ಮೈಸೂರು ಮಹಾರಾಜರ ರಾಜಧಾನಿಯಾಗಿತ್ತು.,48,ಕನ್ನಡ,ಕನ್ನಡ ಪುಸ್ತಕ ಪ್ರಾಧಿಕಾರ,ಕನ್ನಡ ಪುಸ್ತಕ ಪ್ರಾಧಿಕಾರ,ಪ್ರವಾಸಿ ಸಾಹಿತ್ಯ,ಮೈಸೂರು ಚಾಮುಂಡೇಶ್ವರಿ ದೇವಸ್ಥಾನ,ಕನ್ನಡ ಪುಸ್ತಕ ಪ್ರಾಧಿಕಾರ,Mysore Chamundeeswari Devastana
http://dli.ernet.in/kanaja/handle/2015/554095,ಪರಿಸರ ಮಾತೆ ಸಾಲು ಮರದ ತಿಮ್ಮಕ್ಕ,ಡಾ.ನೆಲ್ಲಿಕಟ್ಟೆ ಎಸ್ .ಸಿದ್ದೇಶ್ ,2017-02-16T11:35:01Z,14-02-2017,17/11/2008,"ಮನುಕುಲದ ಚರಿತ್ರೆಯಲ್ಲಿ ಸುವರ್ಣಾಕ್ಷರಗಳಲ್ಲಿ ಬರೆದಿಡುವ ಮಹಾತ್ಮನೆಂದರೆ ಗೌತಮ ಬುದ್ಧ. ಜಗದ ಜಾಡ್ಯಗಳ ಬಗ್ಗೆ ಮನುಕುಲದ ಸಾಮರಸ್ಯಕ್ಕೆ, ಸರ್ವೋದಯಕ್ಕೆ ಮಾರಕವಾಗಿರುವ ಸಂಪ್ರದಾಯಗಳು, ಮಲಿನ ಲೋಕರೂಢಿಗಳ ವಿರುದ್ಧ ಮೊಟ್ಟ ಮೊದಲ ಧ್ವನಿ ಎತ್ತಿದ ಗೌತಮ ಬುದ್ಧ.",50,ಕನ್ನಡ,ಕನ್ನಡ ಪುಸ್ತಕ ಪ್ರಾಧಿಕಾರ,ಕನ್ನಡ ಪುಸ್ತಕ ಪ್ರಾಧಿಕಾರ,ವ್ಯಕ್ತಿ ಚಿತ್ರಣ,ಪರಿಸರ ಮಾತೆ ಸಾಲು ಮರದ ತಿಮ್ಮಕ್ಕ,ಡಾ.ನೆಲ್ಲಿಕಟ್ಟೆ ಎಸ್ .ಸಿದ್ದೇಶ್  ಕನ್ನಡ ಪುಸ್ತಕ ಪ್ರಾಧಿಕಾರ,Parisaramate salu marada timmakka
http://dli.ernet.in/kanaja/handle/2015/554096,ಗುರುನಾನಕ್ ,ಡಾ.ಡಿ.ಬಿ.ರಾಮಚಂದ್ರಾಚಾರ್ ,2017-02-16T11:35:01Z,15-02-2017,01/01/2009,"ಸಮಾಜದಲ್ಲಿ ಮಹಾನ್  ಚೇತನ ಕಾಣಿಸಿಕೊಂಡಾಗ, ಆ ಚೇತನದ ಆಗಮನಕ್ಕೆ ಸಮಾಜ ಸಜ್ಜಾಗಿರುತ್ತದೆ. ಗುರುನಾನಕ್ ರು ಉದಿಸಿದ ಸನ್ನಿವೇಶದ ಸ್ಥೂಲ ಪರಿವೀಕ್ಷಣೆ ಮೇಲಿನ ಮಾತನ್ನು ಸಮರ್ಥಿಸುತ್ತದೆ.",106,ಕನ್ನಡ,ಕನ್ನಡ ಪುಸ್ತಕ ಪ್ರಾಧಿಕಾರ,ಕನ್ನಡ ಪುಸ್ತಕ ಪ್ರಾಧಿಕಾರ,ವ್ಯಕ್ತಿ ಚಿತ್ರಣ,ಗುರುನಾನಕ್ ,ಡಾ.ಡಿ.ಬಿ.ರಾಮಚಂದ್ರಾಚಾರ್  ಕನ್ನಡ ಪುಸ್ತಕ ಪ್ರಾಧಿಕಾರ,Gurunanak
http://dli.ernet.in/kanaja/handle/2015/554097,ಶಂ.ಗು.ಬಿರಾದಾರರ ಮಕ್ಕಳ ಗದ್ಯ ಸಾಹಿತ್ಯ,ಶಂ.ಗು.ಬಿರಾದಾರ,2017-02-16T11:35:01Z,15-02-2017,09/08/2010,"""ಅಜ್ಜಾ ಅಜ್ಜಾ ಕತೆ ಹೇಳು"" ಎನ್ನುತ್ತ ಪುಟ್ಟು ನನ್ನ ಹತ್ತಿರ ಕುಳಿತ. ""ನನ್ನ ಕೈಕಾಲು ನೋಯುತ್ತಿವೆ ಪುಟ್ಟು. ಈಗ ಕತೆ ಹೇಳಲಾರೆ"" ಎಂದೆ. ""ನಿನ್ನ ಕೈಕಾಲು ಒತ್ತುತ್ತೇನೆ ಅಜ್ಜಾ. ಕತೆ ಹೇಳಲೇಬೇಕು ಪುಟ್ಟು ಹಟ ಹಿಡಿದ.",89,ಕನ್ನಡ,ಕನ್ನಡ ಪುಸ್ತಕ ಪ್ರಾಧಿಕಾರ,ಕನ್ನಡ ಪುಸ್ತಕ ಪ್ರಾಧಿಕಾರ,ಮಕ್ಕಳ ಗದ್ಯ ಸಾಹಿತ್ಯ,ಶಂ.ಗು.ಬಿರಾದಾರರ ಮಕ್ಕಳ ಗದ್ಯ ಸಾಹಿತ್ಯ,ಶಂ.ಗು.ಬಿರಾದಾರ ಕನ್ನಡ ಪುಸ್ತಕ ಪ್ರಾಧಿಕಾರ,Sam.Gu.Biradarara Makkla gadya sahitya
http://dli.ernet.in/kanaja/handle/2015/554106,ಋಗ್ವೇದಸಂಹಿತಾ_ಭಾಗ-೧೦,ಹೆಚ್ .ಪಿ.ವೆಂಕಟರಾವ್,2017-02-21T15:04:50Z,20-02-2017,01/01/2009,ಎರಡನೆಯ ಅಷ್ಟಕದ ಮೊದಲನೆಯ ಅಧ್ಯಾಯದಲ್ಲಿ ಪ್ರಾರಂಭವಾಗುವ ಪ್ರ ವಃ ಪಾಂತಂ ಎಂಬ ಸೂಕ್ತವೂ ಅದರ ಮುಂದಿನ ನಾಲ್ಕು ಸೂಕ್ತಗಳೂ,726,ಕನ್ನಡ,ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,ಕರ್ನಾಟಕ ಸರ್ಕಾರ,ವೇದಗಳು,ಋಗ್ವೇದಸಂಹಿತಾ_ಭಾಗ-೧೦,ಹೆಚ್ .ಪಿ.ವೆಂಕಟರಾವ್  ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ ಕರ್ನಾಟಕ ಸರ್ಕಾರ,Rugvedasamhitha_Chapter-10
http://dli.ernet.in/kanaja/handle/2015/554107,ಋಗ್ವೇದಸಂಹಿತಾ_ಭಾಗ-೧೧,ಹೆಚ್ .ಪಿ.ವೆಂಕಟರಾವ್,2017-02-21T15:04:51Z,20-02-2017,01/01/2009,ಅಥ ದ್ವಿತೀಯಾಷ್ಟಕೇ ದ್ವಿತೀಯ್ಯೋಧ್ಯಾಯ ಆರಭ್ಯತೇ|ಸುಷುಮಾ ಯಾತಮಿತಿ ತೃಚಾತ್ಮಕಂ ಚತುರ್ಥ ಸೂಕ್ತಂ ಪಾರುಚ್ಛೇಪಮಶಿಶಾಕ್ವರಂ,717,ಕನ್ನಡ,ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,ಕರ್ನಾಟಕ ಸರ್ಕಾರ,ವೇದಗಳು,ಋಗ್ವೇದಸಂಹಿತಾ_ಭಾಗ-೧೧,ಹೆಚ್ .ಪಿ.ವೆಂಕಟರಾವ್  ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ ಕರ್ನಾಟಕ ಸರ್ಕಾರ,Rugvedasamhitha_Chapter-11
http://dli.ernet.in/kanaja/handle/2015/554108,ಋಗ್ವೇದಸಂಹಿತಾ_ಭಾಗ-೧೨,ಹೆಚ್ .ಪಿ.ವೆಂಕಟರಾವ್,2017-02-21T15:04:51Z,21-02-2017,01/01/2009,ವಸೂ ರುದ್ರೇತ್ಯೇತದನುವಾಕಾಪೇಕ್ಷಯಾ ದ್ವಿತೀಯಂ ಸೂಕ್ತಂ ಷಡೃಚಂ ದೈರ್ಘತಮಸಂ ಪೂರ್ವತ್ರಾಶ್ವಿನಂ ತ್ವಿತ್ಯುಕ್ತದ್ವಾದಿದಮಪ್ಯಾಶ್ವಿನಂ|,747,ಕನ್ನಡ,ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,ಕರ್ನಾಟಕ ಸರ್ಕಾರ,ವೇದಗಳು,ಋಗ್ವೇದಸಂಹಿತಾ_ಭಾಗ-೧೨,ಹೆಚ್ .ಪಿ.ವೆಂಕಟರಾವ್  ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ ಕರ್ನಾಟಕ ಸರ್ಕಾರ,Rugvedasamhitha_Chapter-12
http://dli.ernet.in/kanaja/handle/2015/554109,ಋಗ್ವೇದಸಂಹಿತಾ_ಭಾಗ-೧೩,ಹೆಚ್ .ಪಿ.ವೆಂಕಟರಾವ್,2017-02-21T15:04:52Z,20-02-2017,27/11/2010,ಋಕ್ಸಂಹಿತೆಯ ಈ ಭಾಗದಲ್ಲಿರುವ ೧೬೬-೧೮೩ ಸೂಕ್ತಗಳಿಗೆ ಮಿತ್ರಾವರುಣರ ಪುತ್ರನಾದ ಅಗಸ್ತ್ಯನೆಂಬುವನು (ಮೈತ್ರಾವರುಣಿರಗಸ್ತ್ಯಃ)ಋಷಿಯು.,682,ಕನ್ನಡ,ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,ಕರ್ನಾಟಕ ಸರ್ಕಾರ,ವೇದಗಳು,ಋಗ್ವೇದಸಂಹಿತಾ_ಭಾಗ-೧೩,ಹೆಚ್ .ಪಿ.ವೆಂಕಟರಾವ್  ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ ಕರ್ನಾಟಕ ಸರ್ಕಾರ,Rugvedasamhitha_Chapter-13
http://dli.ernet.in/kanaja/handle/2015/554110,ಋಗ್ವೇದಸಂಹಿತಾ_ಭಾಗ-೧೪,ಹೆಚ್ .ಪಿ.ವೆಂಕಟರಾವ್,2017-02-21T15:04:53Z,20-02-2017,27/11/2010,ಋಕ್ಸಂಹಿತೆಯಲ್ಲಿ ಎರಡನೇ ಅಷ್ಟಕದ ಐದನೇ ಅಧ್ಯಾಯವು ಮೊದಲನೇ ಮಂಡಲದ ೧೮೪ನೇ ಸೂಕ್ತದಿಂದ ಪ್ರಾರಂಭವಾಗಿ ಎರಡನೇ ಮಂಡಲದ ೮ನೇ ಸೂಕ್ತದವರೆಗೆ ಒಟ್ಟು ೧೬ ಸೂಕ್ತವುಳ್ಳದ್ದಾಗಿರುತ್ತದೆ.,975,ಕನ್ನಡ,ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,ಕರ್ನಾಟಕ ಸರ್ಕಾರ,ವೇದಗಳು,ಋಗ್ವೇದಸಂಹಿತಾ_ಭಾಗ-೧೪,ಹೆಚ್ .ಪಿ.ವೆಂಕಟರಾವ್  ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ ಕರ್ನಾಟಕ ಸರ್ಕಾರ,Rugvedasamhitha_Chapter-14
